,game_id,year_id,fran_id,opp_fran,game_location,is_playoffs,pts,opp_pts,game_result,forecast,point_diff
343,194903160NYK,1949,Knicks,Kings,H,0,89,94,L,0.37641248,-5
344,194903180BOS,1949,Celtics,Knicks,H,0,70,56,W,0.51954389,14
345,194903180BOS,1949,Knicks,Celtics,A,0,56,70,L,0.48045611,-14
346,194903190WSC,1949,Knicks,Capitols,A,0,82,70,W,0.32045102,12
347,194903230BLB,1949,Knicks,Baltimore,A,1,81,82,L,0.34727246,-1
348,194903240NYK,1949,Knicks,Baltimore,H,1,84,74,W,0.62023091,10
349,194903260NYK,1949,Knicks,Baltimore,H,1,103,99,W,0.64002728,4
350,194903290WSC,1949,Knicks,Capitols,A,1,71,77,L,0.3419981,-6
351,194903310NYK,1949,Knicks,Capitols,H,1,86,84,W,0.60851449,2
352,194904020WSC,1949,Knicks,Capitols,A,1,76,84,L,0.33868039,-8
353,194911010CHS,1950,Knicks,Stags,A,0,89,87,W,0.28980899,2
354,194911020WAT,1950,Knicks,Waterloo,A,0,68,60,W,0.49816072,8
355,194911030FTW,1950,Knicks,Pistons,A,0,72,87,L,0.46656066,-15
356,194911030SHE,1950,Celtics,Redskins,A,0,83,98,L,0.37772566,-15
357,194911050CHS,1950,Celtics,Stags,A,0,70,86,L,0.22118676,-16
358,194911050TRI,1950,Knicks,Hawks,A,0,76,72,W,0.44567645,4
359,194911060SHE,1950,Knicks,Redskins,A,0,93,99,L,0.46683174,-6
360,194911060WAT,1950,Celtics,Waterloo,A,0,66,80,L,0.39221162,-14
361,194911080INO,1950,Knicks,Olympians,A,0,79,64,W,0.60249519,15
362,194911100BOS,1950,Celtics,Lakers,H,0,84,98,L,0.31776512,-14
363,194911100NYK,1950,Knicks,Olympians,H,0,79,83,L,0.84761244,-4
364,194911120ROC,1950,Knicks,Kings,A,0,73,94,L,0.24183506,-21
365,194911120WSC,1950,Celtics,Capitols,A,0,76,68,W,0.19158608,8
366,194911130SYR,1950,Knicks,Sixers,A,0,66,80,L,0.30656028,-14
367,194911150BOS,1950,Celtics,Baltimore,H,0,76,81,L,0.6014303,-5
368,194911150NYK,1950,Knicks,Sixers,H,0,74,77,L,0.56303865,-3
369,194911160GSW,1950,Celtics,Warriors,A,0,80,93,L,0.31874454,-13
370,194911170BOS,1950,Celtics,Olympians,H,0,90,68,W,0.70568419,22
371,194911180DNN,1950,Knicks,Denver,A,0,85,78,W,0.66179442,7
372,194911190BLB,1950,Celtics,Baltimore,A,0,91,82,W,0.29937106,9
373,194911190NYK,1950,Knicks,Warriors,H,0,85,69,W,0.6596157,16
374,194911200FTW,1950,Celtics,Pistons,A,0,89,99,L,0.30369884,-10
375,194911210AND,1950,Celtics,Packers,A,0,99,85,W,0.17638355,14
376,194911220TRI,1950,Celtics,Hawks,A,0,72,80,L,0.4128685,-8
377,194911220WSC,1950,Knicks,Capitols,A,0,89,74,W,0.29656982,15
378,194911230NYK,1950,Knicks,Capitols,H,0,87,67,W,0.6307463,20
379,194911240BOS,1950,Celtics,Pistons,H,0,85,99,L,0.59158742,-14
380,194911240GSW,1950,Knicks,Warriors,A,0,75,70,W,0.45014554,5
381,194911260NYK,1950,Celtics,Knicks,A,0,84,96,L,0.2373687,-12
382,194911260NYK,1950,Knicks,Celtics,H,0,96,84,W,0.7626313,12
383,194911270FTW,1950,Knicks,Pistons,A,0,77,72,W,0.42721581,5
384,194911300BOS,1950,Celtics,Sixers,H,0,71,87,L,0.44542247,-16
385,194911300LAL,1950,Knicks,Lakers,A,0,92,102,L,0.2740913,-10
386,194912010STB,1950,Knicks,Bombers,A,0,85,68,W,0.4557932,17
387,194912030NYK,1950,Knicks,Baltimore,H,0,85,55,W,0.76073343,30
388,194912030TRI,1950,Celtics,Hawks,A,0,82,87,L,0.37648028,-5
389,194912040STB,1950,Celtics,Bombers,A,0,76,85,L,0.29156965,-9
390,194912060INO,1950,Celtics,Olympians,A,0,82,93,L,0.35611421,-11
391,194912080BLB,1950,Knicks,Baltimore,A,0,82,60,W,0.54128999,22
392,194912080BOS,1950,Celtics,Warriors,H,0,91,87,W,0.60418952,4
393,194912100BOS,1950,Celtics,Redskins,H,0,83,78,W,0.64932281,5
394,194912100NYK,1950,Knicks,Stags,H,0,93,91,W,0.6231665,2
395,194912140NYK,1950,Knicks,Lakers,H,0,94,84,W,0.60333371,10
396,194912150BOS,1950,Celtics,Bombers,H,0,83,81,W,0.56650853,2
397,194912170NYK,1950,Knicks,Bombers,H,0,81,76,W,0.78225917,5
398,194912180LAL,1950,Celtics,Lakers,A,0,72,77,L,0.17038584,-5
399,194912190AND,1950,Knicks,Packers,A,0,86,83,W,0.38186145,3
400,194912200CHS,1950,Knicks,Stags,A,0,77,79,L,0.40303451,-2
401,194912210STB,1950,Knicks,Bombers,A,0,52,75,L,0.54461277,-23
402,194912220BOS,1950,Celtics,Lakers,H,0,87,69,W,0.38636342,18
403,194912230DNN,1950,Knicks,Denver,A,0,83,72,W,0.79577231,11
404,194912230WSC,1950,Celtics,Capitols,A,0,73,86,L,0.30407894,-13
405,194912250ROC,1950,Celtics,Kings,A,0,79,88,L,0.15891707,-9
406,194912260BLB,1950,Celtics,Baltimore,A,0,82,57,W,0.30750132,25
407,194912260NYK,1950,Knicks,Kings,H,0,80,83,L,0.60022855,-3
408,194912270BOS,1950,Knicks,Celtics,A,0,78,97,L,0.54028046,-19
409,194912270BOS,1950,Celtics,Knicks,H,0,97,78,W,0.45971951,19
410,194912280GSW,1950,Knicks,Warriors,A,0,79,72,W,0.54150879,7
411,194912300BOS,1950,Celtics,Pistons,H,0,92,73,W,0.59605962,19
412,194912310WSC,1950,Knicks,Capitols,A,0,64,70,L,0.465707,-6
413,195001010FTW,1950,Celtics,Pistons,A,0,72,80,L,0.34098047,-8
414,195001010NYK,1950,Knicks,Warriors,H,0,81,59,W,0.80514729,22
415,195001040STB,1950,Celtics,Bombers,A,0,68,72,L,0.35686475,-4
416,195001050NYK,1950,Knicks,Waterloo,H,0,82,70,W,0.88121152,12
417,195001060BOS,1950,Celtics,Baltimore,H,0,74,53,W,0.71385533,21
418,195001070NYK,1950,Knicks,Pistons,H,0,80,88,L,0.72807378,-8
419,195001080LAL,1950,Celtics,Lakers,A,0,80,85,L,0.22203088,-5
420,195001100DNN,1950,Celtics,Denver,A,0,97,84,W,0.66597378,13
421,195001110NYK,1950,Knicks,Capitols,H,0,73,72,W,0.70390695,1
422,195001130BOS,1950,Celtics,Stags,H,0,76,77,L,0.52854466,-1
423,195001140NYK,1950,Knicks,Celtics,H,0,82,80,W,0.73466069,2
424,195001140NYK,1950,Celtics,Knicks,A,0,80,82,L,0.26533931,-2
425,195001170BOS,1950,Celtics,Lakers,H,0,79,105,L,0.4345634,-26
426,195001180GSW,1950,Celtics,Warriors,A,0,86,94,L,0.42008722,-8
427,195001190BOS,1950,Celtics,Warriors,H,0,86,63,W,0.67804921,23
428,195001190NYK,1950,Knicks,Lakers,H,0,83,94,L,0.51553875,-11
429,195001220NYK,1950,Knicks,Kings,H,0,81,71,W,0.50991142,10
430,195001220STB,1950,Celtics,Bombers,A,0,47,71,L,0.37143004,-24
431,195001240NYK,1950,Knicks,Redskins,H,0,101,68,W,0.83544236,33
432,195001250NYK,1950,Knicks,Pistons,H,0,96,66,W,0.72160155,30
433,195001260BLB,1950,Knicks,Baltimore,A,0,79,77,W,0.6386615,2
434,195001260BOS,1950,Celtics,Pistons,H,0,89,68,W,0.59059978,21
435,195001280NYK,1950,Knicks,Warriors,H,0,55,58,L,0.8198629,-3
436,195001280ROC,1950,Celtics,Kings,A,0,75,82,L,0.17971486,-7
437,195001290FTW,1950,Knicks,Pistons,A,0,70,92,L,0.50535858,-22
438,195001310BOS,1950,Celtics,Kings,H,0,72,85,L,0.40233746,-13
439,195001310NYK,1950,Knicks,Hawks,H,0,77,83,L,0.77536494,-6
440,195002010BOS,1950,Celtics,Stags,H,0,76,78,L,0.48853528,-2
441,195002010LAL,1950,Knicks,Lakers,A,0,81,96,L,0.19210577,-15
442,195002020STB,1950,Knicks,Bombers,A,0,87,73,W,0.50007325,14
443,195002030BOS,1950,Celtics,Packers,H,0,106,98,W,0.54937541,8
444,195002040BOS,1950,Celtics,Waterloo,H,0,100,82,W,0.80781132,18
445,195002040WSC,1950,Knicks,Capitols,A,0,76,71,W,0.39391482,5
446,195002050BOS,1950,Celtics,Stags,H,0,70,77,L,0.48124093,-7
447,195002050NYK,1950,Knicks,Kings,H,0,65,73,L,0.52439708,-8
448,195002070BOS,1950,Celtics,Stags,H,0,86,91,L,0.45826459,-5
449,195002080NYK,1950,Knicks,Bombers,H,0,82,84,L,0.7761265,-2
450,195002100BOS,1950,Celtics,Bombers,H,0,89,79,W,0.66612238,10
451,195002110NYK,1950,Knicks,Stags,H,0,85,75,W,0.55462438,10
452,195002120LAL,1950,Celtics,Lakers,A,0,70,88,L,0.12099147,-18
453,195002140BOS,1950,Celtics,Denver,H,0,78,84,L,0.8368485,-6
454,195002150FTW,1950,Celtics,Pistons,A,0,78,84,L,0.25817329,-6
455,195002150NYK,1950,Knicks,Baltimore,H,0,80,67,W,0.78286457,13
456,195002170BOS,1950,Celtics,Kings,H,0,73,81,L,0.36495858,-8
457,195002180BOS,1950,Celtics,Kings,H,0,73,94,L,0.3487018,-21
458,195002180NYK,1950,Knicks,Pistons,H,0,80,84,L,0.67909354,-4
459,195002190ROC,1950,Knicks,Kings,A,0,92,105,L,0.23382926,-13
460,195002210GSW,1950,Knicks,Warriors,A,0,84,73,W,0.49404621,11
461,195002220NYK,1950,Knicks,Capitols,H,0,89,81,W,0.71136731,8
462,195002230BOS,1950,Celtics,Warriors,H,0,82,77,W,0.62380058,5
463,195002240BOS,1950,Celtics,Capitols,H,0,89,74,W,0.55152881,15
464,195002250BLB,1950,Celtics,Baltimore,A,0,82,66,W,0.39235836,16
465,195002250NYK,1950,Knicks,Stags,H,0,86,79,W,0.60143131,7
466,195002270BOS,1950,Celtics,Stags,H,0,77,79,L,0.47458723,-2
467,195003010NYK,1950,Knicks,Baltimore,H,0,82,76,W,0.82293278,6
468,195003010GSW,1950,Celtics,Warriors,A,0,64,77,L,0.38355041,-13
469,195003020BOS,1950,Knicks,Celtics,A,0,81,72,W,0.53174883,9
470,195003020BOS,1950,Celtics,Knicks,H,0,72,81,L,0.46825117,-9
471,195003040NYK,1950,Knicks,Lakers,H,0,75,84,L,0.43229583,-9
472,195003040WSC,1950,Celtics,Capitols,A,0,75,95,L,0.30962253,-20
473,195003070BOS,1950,Celtics,Capitols,H,0,75,64,W,0.56078213,11
474,195003080NYK,1950,Knicks,Bombers,H,0,80,78,W,0.8100155,2
475,195003090BLB,1950,Knicks,Baltimore,A,0,79,91,L,0.60545218,-12
476,195003090ROC,1950,Celtics,Kings,A,0,59,78,L,0.12150419,-19
477,195003100BOS,1950,Celtics,Capitols,H,0,66,76,L,0.57695013,-10
478,195003110AND,1950,Knicks,Packers,A,0,89,91,L,0.34333539,-2
479,195003110BLB,1950,Celtics,Baltimore,A,0,75,79,L,0.37422591,-4
480,195003120LAL,1950,Knicks,Lakers,A,0,66,87,L,0.17356044,-21
481,195003120SYR,1950,Celtics,Sixers,A,0,72,96,L,0.15673751,-24
482,195003140BOS,1950,Celtics,Bombers,H,0,76,86,L,0.65205806,-10
483,195003140CHS,1950,Knicks,Stags,A,0,75,85,L,0.36565149,-10
484,195003150NYK,1950,Knicks,Celtics,H,0,88,84,W,0.80180568,4
485,195003150NYK,1950,Celtics,Knicks,A,0,84,88,L,0.19819432,-4
486,195003170BOS,1950,Knicks,Celtics,A,0,98,96,W,0.56721383,2
487,195003170BOS,1950,Celtics,Knicks,H,0,96,98,L,0.43278617,-2
488,195003180ROC,1950,Knicks,Kings,A,0,74,77,L,0.18457544,-3
489,195003210WSC,1950,Knicks,Capitols,A,1,90,87,W,0.45953244,3
490,195003220NYK,1950,Knicks,Capitols,H,1,103,83,W,0.74273753,20
491,195003260SYR,1950,Knicks,Sixers,A,1,83,91,L,0.26833606,-8
492,195003300NYK,1950,Knicks,Sixers,H,1,80,76,W,0.52472395,4
493,195004020SYR,1950,Knicks,Sixers,A,1,80,91,L,0.27209014,-11
494,195011010FTW,1951,Celtics,Pistons,A,0,84,107,L,0.20839971,-23
495,195011020TRI,1951,Celtics,Hawks,A,0,65,79,L,0.28548026,-14
496,195011040GSW,1951,Celtics,Warriors,A,0,68,77,L,0.28014106,-9
497,195011040TRI,1951,Knicks,Hawks,A,0,76,87,L,0.4468143,-11
498,195011050TRI,1951,Knicks,Hawks,A,0,95,98,L,0.41980529,-3
499,195011070BLB,1951,Celtics,Baltimore,A,0,83,64,W,0.29226249,19
500,195011070INO,1951,Knicks,Olympians,A,0,73,86,L,0.41136438,-13
501,195011090BOS,1951,Celtics,Lakers,H,0,76,71,W,0.2903977,5
502,195011090NYK,1951,Knicks,Olympians,H,0,73,85,L,0.66427666,-12
503,195011110NYK,1951,Knicks,Sixers,H,0,74,72,W,0.47018099,2
504,195011110WSC,1951,Celtics,Capitols,A,0,78,77,W,0.30943781,1
505,195011120BOS,1951,Celtics,Olympians,H,0,78,75,W,0.54048258,3
506,195011140WSC,1951,Knicks,Capitols,A,0,92,87,W,0.41604006,5
507,195011150BOS,1951,Celtics,Capitols,H,0,79,74,W,0.63119626,5
508,195011160BOS,1951,Celtics,Baltimore,H,0,82,73,W,0.66950971,9
509,195011160NYK,1951,Knicks,Lakers,H,0,71,69,W,0.41274998,2
510,195011180BLB,1951,Celtics,Baltimore,A,0,80,76,W,0.40664077,4
511,195011180NYK,1951,Knicks,Warriors,H,0,93,87,W,0.67424309,6
512,195011190BOS,1951,Celtics,Capitols,H,0,75,81,L,0.62572205,-6
513,195011190SYR,1951,Knicks,Sixers,A,0,83,96,L,0.27854669,-13
514,195011210NYK,1951,Knicks,Celtics,H,0,83,89,L,0.71680886,-6
515,195011210NYK,1951,Celtics,Knicks,A,0,89,83,W,0.28319114,6
516,195011220BLB,1951,Knicks,Baltimore,A,0,87,73,W,0.50372827,14
517,195011230BOS,1951,Celtics,Hawks,H,0,94,78,W,0.58816063,16
518,195011230NYK,1951,Knicks,Capitols,H,0,109,78,W,0.6777302,31
519,195011250ROC,1951,Celtics,Kings,A,0,82,90,L,0.23015499,-8
520,195011260BOS,1951,Knicks,Celtics,A,0,90,93,L,0.43452317,-3
521,195011260BOS,1951,Celtics,Knicks,H,0,93,90,W,0.56547683,3
522,195011280BOS,1951,Celtics,Warriors,H,0,74,76,L,0.60268641,-2
523,195011280NYK,1951,Knicks,Sixers,H,0,108,84,W,0.54364693,24
524,195011300BOS,1951,Celtics,Capitols,H,0,81,85,L,0.66965866,-4
525,195011300NYK,1951,Knicks,Kings,H,0,79,74,W,0.55856901,5
526,195012020WSC,1951,Celtics,Capitols,A,0,83,75,W,0.36521775,8
527,195012030BOS,1951,Celtics,Baltimore,H,0,97,85,W,0.73919261,12
528,195012030TRI,1951,Knicks,Hawks,A,0,100,92,W,0.44832969,8
529,195012050INO,1951,Knicks,Olympians,A,0,89,95,L,0.38808197,-6
530,195012060LAL,1951,Knicks,Lakers,A,0,62,84,L,0.22164088,-22
531,195012090BOS,1951,Celtics,Sixers,H,0,85,86,L,0.5183717,-1
532,195012090WSC,1951,Knicks,Capitols,A,0,84,91,L,0.52219015,-7
533,195012100NYK,1951,Knicks,Olympians,H,0,106,84,W,0.63236803,22
534,195012120BOS,1951,Celtics,Pistons,H,0,87,81,W,0.54857492,6
535,195012120GSW,1951,Knicks,Warriors,A,0,91,101,L,0.40907896,-10
536,195012130WSC,1951,Celtics,Capitols,A,0,79,110,L,0.43082041,-31
537,195012160BLB,1951,Celtics,Baltimore,A,0,88,119,L,0.41283107,-31
538,195012160NYK,1951,Knicks,Pistons,H,0,86,77,W,0.6552453,9
539,195012170BOS,1951,Celtics,Kings,H,0,88,75,W,0.38568857,13
540,195012170SYR,1951,Knicks,Sixers,A,0,86,95,L,0.36235112,-9
541,195012190BOS,1951,Celtics,Knicks,H,0,80,86,L,0.53521854,-6
542,195012190BOS,1951,Knicks,Celtics,A,0,86,80,W,0.46478146,6
543,195012230BOS,1951,Celtics,Lakers,H,0,87,81,W,0.34108025,6
544,195012230NYK,1951,Knicks,Warriors,H,0,83,79,W,0.64301735,4
545,195012250GSW,1951,Knicks,Warriors,A,0,86,84,W,0.37408012,2
546,195012250ROC,1951,Celtics,Kings,A,0,77,90,L,0.18087769,-13
547,195012260BOS,1951,Celtics,Sixers,H,0,102,100,W,0.53531206,2
548,195012270NYK,1951,Knicks,Warriors,H,0,79,74,W,0.67074233,5
549,195012300NYK,1951,Knicks,Celtics,H,0,77,60,W,0.75479662,17
550,195012300NYK,1951,Celtics,Knicks,A,0,60,77,L,0.24520338,-17
551,195012310BOS,1951,Knicks,Celtics,A,0,90,100,L,0.51114619,-10
552,195012310BOS,1951,Celtics,Knicks,H,0,100,90,W,0.48885378,10
553,195101010ROC,1951,Knicks,Kings,A,0,88,91,L,0.24951953,-3
554,195101010SYR,1951,Celtics,Sixers,A,0,89,106,L,0.27394241,-17
555,195101030TRI,1951,Celtics,Hawks,A,0,84,82,W,0.32765055,2
556,195101050LAL,1951,Celtics,Lakers,A,0,54,69,L,0.1612671,-15
557,195101060NYK,1951,Knicks,Sixers,H,0,85,87,L,0.65722066,-2
558,195101070BOS,1951,Celtics,Capitols,H,0,91,86,W,0.71628731,5
559,195101070FTW,1951,Knicks,Pistons,A,0,79,76,W,0.41083109,3
560,195101080FTW,1951,Knicks,Pistons,A,0,75,70,W,0.4302851,5
561,195101100LAL,1951,Knicks,Lakers,A,0,65,70,L,0.23508382,-5
562,195101130NYK,1951,Knicks,Baltimore,H,0,92,79,W,0.79286724,13
563,195101130GSW,1951,Celtics,Warriors,A,0,97,87,W,0.27872282,10
564,195101140BLB,1951,Knicks,Baltimore,A,0,91,93,L,0.55977619,-2
565,195101140BOS,1951,Celtics,Warriors,H,0,98,73,W,0.59846604,25
566,195101180BOS,1951,Celtics,Hawks,H,0,105,85,W,0.69391215,20
567,195101180NYK,1951,Knicks,Lakers,H,0,95,78,W,0.49827489,17
568,195101200TRI,1951,Celtics,Hawks,A,0,85,91,L,0.44295883,-6
569,195101210FTW,1951,Celtics,Pistons,A,0,112,106,W,0.36466402,6
570,195101210NYK,1951,Knicks,Kings,H,0,88,83,W,0.57622808,5
571,195101230INO,1951,Celtics,Olympians,A,0,83,79,W,0.41064161,4
572,195101230ROC,1951,Knicks,Kings,A,0,92,102,L,0.31472349,-10
573,195101240NYK,1951,Knicks,Hawks,H,0,95,85,W,0.78179729,10
574,195101250BOS,1951,Celtics,Pistons,H,0,99,97,W,0.68219483,2
575,195101270NYK,1951,Knicks,Celtics,H,0,76,75,W,0.70442486,1
576,195101270NYK,1951,Celtics,Knicks,A,0,75,76,L,0.29557514,-1
577,195101280SYR,1951,Celtics,Sixers,A,0,83,104,L,0.3343358,-21
578,195101300BOS,1951,Celtics,Sixers,H,0,96,87,W,0.58506,9
579,195101310NYK,1951,Knicks,Baltimore,H,0,89,77,W,0.77581745,12
580,195102010GSW,1951,Celtics,Warriors,A,0,80,82,L,0.32659906,-2
581,195102010SYR,1951,Knicks,Sixers,A,0,93,90,W,0.41076052,3
582,195102020BOS,1951,Celtics,Sixers,H,0,96,90,W,0.61200827,6
583,195102030BLB,1951,Knicks,Baltimore,A,0,83,72,W,0.54520625,11
584,195102040LAL,1951,Celtics,Lakers,A,0,84,98,L,0.1726051,-14
585,195102040NYK,1951,Knicks,Olympians,H,0,83,105,L,0.78300953,-22
586,195102050BOS,1951,Celtics,Olympians,H,0,70,57,W,0.65291405,13
587,195102060BLB,1951,Knicks,Baltimore,A,0,91,82,W,0.49792445,9
588,195102080BOS,1951,Celtics,Hawks,H,0,85,70,W,0.75690967,15
589,195102080SYR,1951,Knicks,Sixers,A,0,83,96,L,0.45301467,-13
590,195102100BLB,1951,Celtics,Baltimore,A,0,76,81,L,0.43235326,-5
591,195102100NYK,1951,Knicks,Pistons,H,0,73,62,W,0.73747528,11
592,195102110BOS,1951,Celtics,Kings,H,0,93,77,W,0.54454392,16
593,195102110FTW,1951,Knicks,Pistons,A,0,96,120,L,0.48495495,-24
594,195102130GSW,1951,Celtics,Warriors,A,0,98,104,L,0.33469278,-6
595,195102140NYK,1951,Knicks,Kings,H,0,81,65,W,0.59725171,16
596,195102150GSW,1951,Knicks,Warriors,A,0,98,93,W,0.35872126,5
597,195102150SYR,1951,Celtics,Sixers,A,0,80,94,L,0.37054783,-14
598,195102160BOS,1951,Celtics,Warriors,H,0,81,76,W,0.60235149,5
599,195102170NYK,1951,Knicks,Sixers,H,0,88,75,W,0.68726313,13
600,195102180BOS,1951,Celtics,Olympians,H,0,78,75,W,0.68634975,3
601,195102210BOS,1951,Knicks,Celtics,A,0,85,87,L,0.42155176,-2
602,195102210BOS,1951,Celtics,Knicks,H,0,87,85,W,0.57844824,2
603,195102220BLB,1951,Celtics,Baltimore,A,0,72,69,W,0.46910667,3
604,195102220NYK,1951,Knicks,Hawks,H,0,94,90,W,0.79854941,4
605,195102240BLB,1951,Celtics,Baltimore,A,0,75,84,L,0.48645484,-9
606,195102240NYK,1951,Knicks,Warriors,H,0,64,70,L,0.65891141,-6
607,195102250BOS,1951,Celtics,Warriors,H,0,93,83,W,0.58611161,10
608,195102250SYR,1951,Knicks,Sixers,A,0,93,98,L,0.3880651,-5
609,195102270ROC,1951,Knicks,Kings,A,0,90,100,L,0.33604246,-10
610,195103010BOS,1951,Celtics,Knicks,H,0,78,84,L,0.62425977,-6
611,195103010BOS,1951,Knicks,Celtics,A,0,84,78,W,0.37574023,6
612,195103030BLB,1951,Celtics,Baltimore,A,0,95,87,W,0.49344301,8
613,195103030NYK,1951,Knicks,Sixers,H,0,97,78,W,0.65701514,19
614,195103040BOS,1951,Celtics,Lakers,H,0,92,86,W,0.48561704,6
615,195103040FTW,1951,Knicks,Pistons,A,0,98,105,L,0.48174655,-7
616,195103060INO,1951,Celtics,Olympians,A,0,73,75,L,0.43611801,-2
617,195103060GSW,1951,Knicks,Warriors,A,0,76,96,L,0.3380546,-20
618,195103070FTW,1951,Celtics,Pistons,A,0,99,95,W,0.43407571,4
619,195103080NYK,1951,Knicks,Lakers,H,0,97,94,W,0.53215051,3
620,195103110BLB,1951,Knicks,Baltimore,A,0,89,112,L,0.56351662,-23
621,195103110LAL,1951,Celtics,Lakers,A,0,96,98,L,0.25716996,-2
622,195103130BOS,1951,Celtics,Kings,H,0,107,111,L,0.57282448,-4
623,195103140TRI,1951,Knicks,Hawks,A,0,92,91,W,0.50958729,1
624,195103150INO,1951,Knicks,Olympians,A,0,70,74,L,0.42510182,-4
625,195103160BOS,1951,Celtics,Pistons,H,0,90,88,W,0.70371228,2
626,195103170ROC,1951,Celtics,Kings,A,0,89,114,L,0.29445463,-25
627,195103180LAL,1951,Knicks,Lakers,A,0,68,86,L,0.22995585,-18
628,195103180SYR,1951,Celtics,Sixers,A,0,89,97,L,0.37718916,-8
629,195103200BOS,1951,Knicks,Celtics,A,1,83,69,W,0.36553335,14
630,195103200BOS,1951,Celtics,Knicks,H,1,69,83,L,0.63446665,-14
631,195103220NYK,1951,Knicks,Celtics,H,1,92,78,W,0.69069237,14
632,195103220NYK,1951,Celtics,Knicks,A,1,78,92,L,0.30930763,-14
633,195103280NYK,1951,Knicks,Sixers,H,1,103,92,W,0.65317863,11
634,195103290SYR,1951,Knicks,Sixers,A,1,80,102,L,0.39235437,-22
635,195103310NYK,1951,Knicks,Sixers,H,1,77,75,W,0.63754839,2
636,195104010SYR,1951,Knicks,Sixers,A,1,83,90,L,0.36605859,-7
637,195104040NYK,1951,Knicks,Sixers,H,1,83,81,W,0.63093913,2
638,195104070ROC,1951,Knicks,Kings,A,1,65,92,L,0.25657547,-27
639,195104080ROC,1951,Knicks,Kings,A,1,84,99,L,0.23719496,-15
640,195104110NYK,1951,Knicks,Kings,H,1,71,78,L,0.47998834,-7
641,195104130NYK,1951,Knicks,Kings,H,1,79,73,W,0.45709446,6
642,195104150ROC,1951,Knicks,Kings,A,1,92,89,W,0.22717983,3
643,195104180NYK,1951,Knicks,Kings,H,1,80,73,W,0.51171541,7
644,195104210ROC,1951,Knicks,Kings,A,1,75,79,L,0.26689214,-4
645,195111030MLH,1952,Knicks,Hawks,A,0,68,66,W,0.50008869,2
646,195111040BOS,1952,Celtics,Olympians,H,0,97,65,W,0.61876881,32
647,195111040FTW,1952,Knicks,Pistons,A,0,75,84,L,0.44600928,-9
648,195111060INO,1952,Knicks,Olympians,A,0,83,73,W,0.40719616,10
649,195111100BOS,1952,Celtics,Warriors,H,0,83,69,W,0.55949873,14
650,195111100NYK,1952,Knicks,Lakers,H,0,73,89,L,0.59151369,-16
651,195111110BOS,1952,Celtics,Lakers,H,0,77,72,W,0.53862232,5
652,195111110ROC,1952,Knicks,Kings,A,0,78,80,L,0.29244536,-2
653,195111130GSW,1952,Knicks,Warriors,A,0,85,82,W,0.31284922,3
654,195111140BOS,1952,Celtics,Pistons,H,0,98,91,W,0.70453179,7
655,195111150SYR,1952,Celtics,Sixers,A,0,95,97,L,0.33143163,-2
656,195111170BLB,1952,Celtics,Baltimore,A,0,88,75,W,0.47247523,13
657,195111170NYK,1952,Knicks,Sixers,H,0,72,79,L,0.58747107,-7
658,195111180BOS,1952,Celtics,Knicks,H,0,92,93,L,0.66988307,-1
659,195111180BOS,1952,Knicks,Celtics,A,0,93,92,W,0.33011693,1
660,195111200BLB,1952,Knicks,Baltimore,A,0,88,86,W,0.48482877,2
661,195111220BOS,1952,Celtics,Hawks,H,0,103,72,W,0.78104329,31
662,195111220NYK,1952,Knicks,Warriors,H,0,102,88,W,0.63182485,14
663,195111230GSW,1952,Celtics,Warriors,A,0,102,100,W,0.38258439,2
664,195111240NYK,1952,Celtics,Knicks,A,0,70,68,W,0.37574899,2
665,195111240NYK,1952,Knicks,Celtics,H,0,68,70,L,0.62425101,-2
666,195111250BOS,1952,Celtics,Warriors,H,0,103,85,W,0.69643784,18
667,195111250SYR,1952,Knicks,Sixers,A,0,73,100,L,0.29539549,-27
668,195111270GSW,1952,Knicks,Warriors,A,0,81,83,L,0.38286811,-2
669,195111280LAL,1952,Celtics,Lakers,A,0,76,90,L,0.28859591,-14
670,195111290NYK,1952,Knicks,Kings,H,0,74,78,L,0.53989249,-4
671,195111300INO,1952,Celtics,Olympians,A,0,87,92,L,0.47232622,-5
672,195112010BLB,1952,Knicks,Baltimore,A,0,82,84,L,0.46392453,-2
673,195112020BOS,1952,Celtics,Baltimore,H,0,103,82,W,0.77169257,21
674,195112020NYK,1952,Knicks,Warriors,H,0,86,72,W,0.62764466,14
675,195112050BOS,1952,Celtics,Pistons,H,0,88,91,L,0.76716274,-3
676,195112070GSW,1952,Knicks,Warriors,A,0,91,93,L,0.35235447,-2
677,195112090BOS,1952,Knicks,Celtics,A,0,94,103,L,0.31367874,-9
678,195112090BOS,1952,Celtics,Knicks,H,0,103,94,W,0.68632126,9
679,195112110NYK,1952,Knicks,Hawks,H,0,88,83,W,0.77167165,5
680,195112110GSW,1952,Celtics,Warriors,A,0,78,79,L,0.41025579,-1
681,195112120BOS,1952,Celtics,Hawks,H,0,89,84,W,0.81550086,5
682,195112140INO,1952,Knicks,Olympians,A,0,79,83,L,0.32592207,-4
683,195112160BOS,1952,Celtics,Warriors,H,0,92,90,W,0.67622137,2
684,195112160FTW,1952,Knicks,Pistons,A,0,80,71,W,0.4624719,9
685,195112170BLB,1952,Celtics,Baltimore,A,0,80,92,L,0.55181754,-12
686,195112180NYK,1952,Knicks,Lakers,H,0,69,67,W,0.50696516,2
687,195112190BOS,1952,Celtics,Sixers,H,0,103,97,W,0.54783195,6
